title,task_normalized,dwa_title,iwa_title,gwa_title,task,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,eloundu_human,eloundu_gpt4,a_med_nat_2025,a_med_al_2025,a_med_ak_2025,a_med_az_2025,a_med_ar_2025,a_med_ca_2025,a_med_co_2025,a_med_ct_2025,a_med_de_2025,a_med_dc_2025,a_med_fl_2025,a_med_ga_2025,a_med_hi_2025,a_med_id_2025,a_med_il_2025,a_med_in_2025,a_med_ia_2025,a_med_ks_2025,a_med_ky_2025,a_med_la_2025,a_med_me_2025,a_med_md_2025,a_med_ma_2025,a_med_mi_2025,a_med_mn_2025,a_med_ms_2025,a_med_mo_2025,a_med_mt_2025,a_med_ne_2025,a_med_nv_2025,a_med_nh_2025,a_med_nj_2025,a_med_nm_2025,a_med_ny_2025,a_med_nc_2025,a_med_nd_2025,a_med_oh_2025,a_med_ok_2025,a_med_or_2025,a_med_pa_2025,a_med_ri_2025,a_med_sc_2025,a_med_sd_2025,a_med_tn_2025,a_med_tx_2025,a_med_ut_2025,a_med_vt_2025,a_med_va_2025,a_med_wa_2025,a_med_wv_2025,a_med_wi_2025,a_med_wy_2025,a_med_gu_2025,a_med_pr_2025,a_med_vi_2025,emp_tot_nat_2025,emp_tot_al_2025,emp_tot_ak_2025,emp_tot_az_2025,emp_tot_ar_2025,emp_tot_ca_2025,emp_tot_co_2025,emp_tot_ct_2025,emp_tot_de_2025,emp_tot_dc_2025,emp_tot_fl_2025,emp_tot_ga_2025,emp_tot_hi_2025,emp_tot_id_2025,emp_tot_il_2025,emp_tot_in_2025,emp_tot_ia_2025,emp_tot_ks_2025,emp_tot_ky_2025,emp_tot_la_2025,emp_tot_me_2025,emp_tot_md_2025,emp_tot_ma_2025,emp_tot_mi_2025,emp_tot_mn_2025,emp_tot_ms_2025,emp_tot_mo_2025,emp_tot_mt_2025,emp_tot_ne_2025,emp_tot_nv_2025,emp_tot_nh_2025,emp_tot_nj_2025,emp_tot_nm_2025,emp_tot_ny_2025,emp_tot_nc_2025,emp_tot_nd_2025,emp_tot_oh_2025,emp_tot_ok_2025,emp_tot_or_2025,emp_tot_pa_2025,emp_tot_ri_2025,emp_tot_sc_2025,emp_tot_sd_2025,emp_tot_tn_2025,emp_tot_tx_2025,emp_tot_ut_2025,emp_tot_vt_2025,emp_tot_va_2025,emp_tot_wa_2025,emp_tot_wv_2025,emp_tot_wi_2025,emp_tot_wy_2025,emp_tot_gu_2025,emp_tot_pr_2025,emp_tot_vi_2025
"Law Teachers, Postsecondary",maintain regularly scheduled office hours to advise and assist students,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Maintain regularly scheduled office hours to advise and assist students.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.9230769230769234,0.0001207381418394,2026-02-12,0.7085023076923077,4.0,91.64,E1,E0,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",perform administrative duties such as serving as department head,Direct department activities.,"Direct organizational operations, activities, or procedures.","Guiding, Directing, and Motivating Subordinates",Perform administrative duties such as serving as department head.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0002129108002561,2026-02-12,1.1914684615384616,3.43,53.92,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",provide professional consulting services to government or industry,"Advise educators on curricula, instructional methods, or policies.",Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Provide professional consulting services to government or industry.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,4.061728395061728,0.003017084042122,2026-02-12,0.0832476923076923,2.66,43.44,E1,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",compile administer and grade examinations or assign this work to others,Prepare tests.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Compile, administer, and grade examinations, or assign this work to others.",law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,True,5.0,0.002169135672924,2026-02-12,0.2593415384615384,4.4,93.56,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Criminal Justice and Law Enforcement Teachers, Postsecondary",maintain regularly scheduled office hours to advise and assist students,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Maintain regularly scheduled office hours to advise and assist students.,criminal justice and law enforcement teachers postsecondary,25-1111.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.9230769230769234,0.0001207381418394,2026-02-12,1.0869053846153849,4.07,87.72,E2,E0,76590.0,65280.0,76590.0,71230.0,62380.0,139720.0,122050.0,73090.0,80510.0,76590.0,61550.0,71510.0,76590.0,76590.0,66040.0,68340.0,79690.0,50270.0,60280.0,82100.0,76590.0,99600.0,79500.0,76770.0,83060.0,78520.0,70500.0,76590.0,61650.0,67440.0,79190.0,71610.0,76590.0,82770.0,63020.0,67720.0,76610.0,62990.0,93960.0,94710.0,84270.0,76960.0,76590.0,62090.0,77270.0,76650.0,76590.0,76590.0,72700.0,76730.0,81890.0,69530.0,76590.0,76590.0,76590.0,13150.0,130.0,27.0,310.0,60.0,1460.0,370.0,200.0,40.0,59.0,840.0,320.0,53.0,72.0,480.0,170.0,80.0,70.0,100.0,70.0,54.0,220.0,380.0,360.0,100.0,110.0,360.0,43.0,70.0,60.0,40.0,530.0,73.0,880.0,1220.0,40.0,420.0,90.0,70.0,790.0,70.0,150.0,38.0,190.0,1150.0,80.0,26.0,270.0,120.0,90.0,300.0,40.0,6.0,79.0,3.0
"Law Teachers, Postsecondary",compile administer and grade examinations or assign this work to others,Administer tests to assess educational needs or progress.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Compile, administer, and grade examinations, or assign this work to others.",law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,True,5.0,0.002169135672924,2026-02-12,0.2593415384615384,4.4,93.56,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",advise students on academic and vocational curricula and on career issues,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Advise students on academic and vocational curricula and on career issues.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.580645161290322,0.0027396807987891,2026-02-12,0.4771780769230769,3.93,93.93,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Criminal Justice and Law Enforcement Teachers, Postsecondary",compile bibliographies of specialized materials for outside reading assignments,Compile specialized bibliographies or lists of materials.,"Compile records, documentation, or other data.",Processing Information,Compile bibliographies of specialized materials for outside reading assignments.,criminal justice and law enforcement teachers postsecondary,25-1111.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0004902438686719,2026-02-12,0.1714403846153846,3.22,78.04,E1,E1,76590.0,65280.0,76590.0,71230.0,62380.0,139720.0,122050.0,73090.0,80510.0,76590.0,61550.0,71510.0,76590.0,76590.0,66040.0,68340.0,79690.0,50270.0,60280.0,82100.0,76590.0,99600.0,79500.0,76770.0,83060.0,78520.0,70500.0,76590.0,61650.0,67440.0,79190.0,71610.0,76590.0,82770.0,63020.0,67720.0,76610.0,62990.0,93960.0,94710.0,84270.0,76960.0,76590.0,62090.0,77270.0,76650.0,76590.0,76590.0,72700.0,76730.0,81890.0,69530.0,76590.0,76590.0,76590.0,13150.0,130.0,27.0,310.0,60.0,1460.0,370.0,200.0,40.0,59.0,840.0,320.0,53.0,72.0,480.0,170.0,80.0,70.0,100.0,70.0,54.0,220.0,380.0,360.0,100.0,110.0,360.0,43.0,70.0,60.0,40.0,530.0,73.0,880.0,1220.0,40.0,420.0,90.0,70.0,790.0,70.0,150.0,38.0,190.0,1150.0,80.0,26.0,270.0,120.0,90.0,300.0,40.0,6.0,79.0,3.0
"Criminal Justice and Law Enforcement Teachers, Postsecondary",advise students on academic and vocational curricula and on career issues,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Advise students on academic and vocational curricula and on career issues.,criminal justice and law enforcement teachers postsecondary,25-1111.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.580645161290322,0.0027396807987891,2026-02-12,0.8390449999999999,4.07,93.22,E2,E2,76590.0,65280.0,76590.0,71230.0,62380.0,139720.0,122050.0,73090.0,80510.0,76590.0,61550.0,71510.0,76590.0,76590.0,66040.0,68340.0,79690.0,50270.0,60280.0,82100.0,76590.0,99600.0,79500.0,76770.0,83060.0,78520.0,70500.0,76590.0,61650.0,67440.0,79190.0,71610.0,76590.0,82770.0,63020.0,67720.0,76610.0,62990.0,93960.0,94710.0,84270.0,76960.0,76590.0,62090.0,77270.0,76650.0,76590.0,76590.0,72700.0,76730.0,81890.0,69530.0,76590.0,76590.0,76590.0,13150.0,130.0,27.0,310.0,60.0,1460.0,370.0,200.0,40.0,59.0,840.0,320.0,53.0,72.0,480.0,170.0,80.0,70.0,100.0,70.0,54.0,220.0,380.0,360.0,100.0,110.0,360.0,43.0,70.0,60.0,40.0,530.0,73.0,880.0,1220.0,40.0,420.0,90.0,70.0,790.0,70.0,150.0,38.0,190.0,1150.0,80.0,26.0,270.0,120.0,90.0,300.0,40.0,6.0,79.0,3.0
"Criminal Justice and Law Enforcement Teachers, Postsecondary",provide professional consulting services to government or industry,"Advise educators on curricula, instructional methods, or policies.",Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Provide professional consulting services to government or industry.,criminal justice and law enforcement teachers postsecondary,25-1111.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,4.061728395061728,0.003017084042122,2026-02-12,0.0815726923076923,2.88,55.87,E1,E2,76590.0,65280.0,76590.0,71230.0,62380.0,139720.0,122050.0,73090.0,80510.0,76590.0,61550.0,71510.0,76590.0,76590.0,66040.0,68340.0,79690.0,50270.0,60280.0,82100.0,76590.0,99600.0,79500.0,76770.0,83060.0,78520.0,70500.0,76590.0,61650.0,67440.0,79190.0,71610.0,76590.0,82770.0,63020.0,67720.0,76610.0,62990.0,93960.0,94710.0,84270.0,76960.0,76590.0,62090.0,77270.0,76650.0,76590.0,76590.0,72700.0,76730.0,81890.0,69530.0,76590.0,76590.0,76590.0,13150.0,130.0,27.0,310.0,60.0,1460.0,370.0,200.0,40.0,59.0,840.0,320.0,53.0,72.0,480.0,170.0,80.0,70.0,100.0,70.0,54.0,220.0,380.0,360.0,100.0,110.0,360.0,43.0,70.0,60.0,40.0,530.0,73.0,880.0,1220.0,40.0,420.0,90.0,70.0,790.0,70.0,150.0,38.0,190.0,1150.0,80.0,26.0,270.0,120.0,90.0,300.0,40.0,6.0,79.0,3.0
"Criminal Justice and Law Enforcement Teachers, Postsecondary",collaborate with colleagues to address teaching and research issues,Research topics in area of expertise.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,Collaborate with colleagues to address teaching and research issues.,criminal justice and law enforcement teachers postsecondary,25-1111.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.6440677966101696,0.0001466682127776,2026-02-12,0.3414753846153845,3.74,78.57,E2,E2,76590.0,65280.0,76590.0,71230.0,62380.0,139720.0,122050.0,73090.0,80510.0,76590.0,61550.0,71510.0,76590.0,76590.0,66040.0,68340.0,79690.0,50270.0,60280.0,82100.0,76590.0,99600.0,79500.0,76770.0,83060.0,78520.0,70500.0,76590.0,61650.0,67440.0,79190.0,71610.0,76590.0,82770.0,63020.0,67720.0,76610.0,62990.0,93960.0,94710.0,84270.0,76960.0,76590.0,62090.0,77270.0,76650.0,76590.0,76590.0,72700.0,76730.0,81890.0,69530.0,76590.0,76590.0,76590.0,13150.0,130.0,27.0,310.0,60.0,1460.0,370.0,200.0,40.0,59.0,840.0,320.0,53.0,72.0,480.0,170.0,80.0,70.0,100.0,70.0,54.0,220.0,380.0,360.0,100.0,110.0,360.0,43.0,70.0,60.0,40.0,530.0,73.0,880.0,1220.0,40.0,420.0,90.0,70.0,790.0,70.0,150.0,38.0,190.0,1150.0,80.0,26.0,270.0,120.0,90.0,300.0,40.0,6.0,79.0,3.0
"Law Teachers, Postsecondary",collaborate with colleagues to address teaching and research issues,Research topics in area of expertise.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,Collaborate with colleagues to address teaching and research issues.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.6440677966101696,0.0001466682127776,2026-02-12,0.2939303846153846,3.39,87.64,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",participate in student recruitment registration and placement activities,Promote educational institutions or programs.,"Promote products, services, or programs.",Selling or Influencing Others,"Participate in student recruitment, registration, and placement activities.",law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0001980148770228,2026-02-12,0.4142934615384615,3.48,66.58,E0,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",participate in student recruitment registration and placement activities,Perform student enrollment or registration activities.,Perform administrative or clerical activities.,Performing Administrative Activities,"Participate in student recruitment, registration, and placement activities.",law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0001980148770228,2026-02-12,0.4142934615384615,3.48,66.58,E0,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",select and obtain materials and supplies such as textbooks,Select educational materials or equipment.,Select materials or equipment for operations or projects.,Making Decisions and Solving Problems,Select and obtain materials and supplies such as textbooks.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,True,5.0,0.0002968660196014,2026-02-12,0.141256923076923,3.94,98.52,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",select and obtain materials and supplies such as textbooks,Order instructional or library materials or equipment.,Purchase goods or services.,Monitoring and Controlling Resources,Select and obtain materials and supplies such as textbooks.,law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,True,5.0,0.0002968660196014,2026-02-12,0.141256923076923,3.94,98.52,E2,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
"Law Teachers, Postsecondary",conduct research in a particular field of knowledge and publish findings in professional journals books or electronic media,Research topics in area of expertise.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,"Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",law teachers postsecondary,25-1112.00,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,4.482543640897756,0.0039256637472879,2026-02-12,1.2436034615384617,4.04,67.31,E1,E2,128500.0,135340.0,128500.0,131950.0,95630.0,119540.0,128500.0,128500.0,128500.0,134090.0,102720.0,128500.0,128500.0,106810.0,107700.0,139400.0,160700.0,138670.0,140820.0,128500.0,136400.0,139980.0,132010.0,141680.0,171790.0,74440.0,128500.0,128500.0,127690.0,128500.0,157800.0,135760.0,128500.0,132180.0,97090.0,128500.0,75930.0,128500.0,167010.0,121310.0,128490.0,162400.0,128500.0,128500.0,138160.0,68270.0,128500.0,136270.0,125210.0,128500.0,140940.0,128500.0,128500.0,128500.0,128500.0,20060.0,40.0,42.0,60.0,30.0,7800.0,368.0,217.0,62.0,670.0,720.0,150.0,80.0,40.0,470.0,180.0,90.0,50.0,120.0,248.0,50.0,180.0,840.0,330.0,80.0,40.0,376.0,66.0,100.0,199.0,90.0,470.0,112.0,2190.0,450.0,55.0,250.0,219.0,250.0,710.0,64.0,110.0,59.0,160.0,880.0,120.0,39.0,400.0,150.0,90.0,150.0,36.0,9.0,120.0,4.0
