title,task_normalized,dwa_title,iwa_title,gwa_title,task,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,freq_mean,importance,relevance,physical,a_med_nat_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,auto_aug_mean,pct_normalized,date
"Geoscientists, Except Hydrologists and Geographers",locate and review research articles or environmental historical or technical reports,Review professional literature to maintain professional knowledge.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,"Locate and review research articles or environmental, historical, or technical reports.",geoscientists except hydrologists and geographers,19-2042.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.8323769230769232,3.8,93.75,False,99240.0,104000.0,22510.0,340.0,4.681159420289855,0.036001269085499395,2025-11-13
Industrial Ecologists,examine societal issues and their relationship with both technical systems and the environment,Conduct research on social issues.,Research historical or social issues.,Getting Information,Examine societal issues and their relationship with both technical systems and the environment.,industrial ecologists,19-2041.03,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.216266923076923,3.48,100.0,False,80060.0,81480.0,39397.0,798.0,5.0,0.004766814453262423,2025-11-13
"Environmental Scientists and Specialists, Including Health",collect synthesize analyze manage and report environmental data such as pollution emission measurements atmospheric monitoring measurements meteorological or mineralogical information or soil or water samples,Compile environmental or climatological data.,"Compile records, documentation, or other data.",Processing Information,"Collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",environmental scientists and specialists including health,19-2041.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.5086042307692308,3.8,82.07,True,80060.0,81480.0,45533.0,922.0,5.0,0.01103657162565009,2025-11-13
"Environmental Scientists and Specialists, Including Health",evaluate violations or problems discovered during inspections to determine appropriate regulatory actions or to provide advice on the development and prosecution of regulatory cases,Assess compliance with environmental laws.,Assess compliance with environmental standards or regulations.,Evaluating Information to Determine Compliance with Standards,Evaluate violations or problems discovered during inspections to determine appropriate regulatory actions or to provide advice on the development and prosecution of regulatory cases.,environmental scientists and specialists including health,19-2041.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.2577149999999999,3.66,61.55,False,80060.0,81480.0,45533.0,922.0,5.0,0.0019267894929020583,2025-11-13
"Environmental Scientists and Specialists, Including Health",analyze data to determine validity quality and scientific significance and to interpret correlations between human activities and environmental effects,Research environmental impact of industrial or development activities.,Investigate the environmental impact of industrial or development activities.,Getting Information,"Analyze data to determine validity, quality, and scientific significance and to interpret correlations between human activities and environmental effects.",environmental scientists and specialists including health,19-2041.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.569953076923077,3.53,66.39,False,80060.0,81480.0,45533.0,922.0,5.0,0.002141382604764626,2025-11-13
"Environmental Scientists and Specialists, Including Health",determine data collection methods to be employed in research projects or surveys,Plan environmental research.,Develop research plans or methodologies.,Thinking Creatively,Determine data collection methods to be employed in research projects or surveys.,environmental scientists and specialists including health,19-2041.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.133795,3.2,63.48,False,80060.0,81480.0,45533.0,922.0,5.0,0.017373509265939724,2025-11-13
"Environmental Scientists and Specialists, Including Health",process and review environmental permits licenses or related materials,"Review environmental permits, plans, or reports.",Examine materials or documentation for accuracy or compliance.,Evaluating Information to Determine Compliance with Standards,"Process and review environmental permits, licenses, or related materials.",environmental scientists and specialists including health,19-2041.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.6785192307692307,3.64,86.67,False,80060.0,81480.0,45533.0,922.0,5.0,0.0056030381648331734,2025-11-13
"Environmental Scientists and Specialists, Including Health",plan or develop research models using knowledge of mathematical and statistical concepts,Develop theories or models of physical phenomena.,Develop scientific or mathematical theories or models.,Thinking Creatively,"Plan or develop research models, using knowledge of mathematical and statistical concepts.",environmental scientists and specialists including health,19-2041.00,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.1004030769230769,2.84,49.65,False,80060.0,81480.0,45533.0,922.0,5.0,0.005819693630648782,2025-11-13
Materials Scientists,confer with customers to determine how to tailor materials to their needs,Confer with clients to exchange information.,Confer with clients to determine needs or order specifications.,"Communicating with Supervisors, Peers, or Subordinates",Confer with customers to determine how to tailor materials to their needs.,materials scientists,19-2032.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.3689280769230769,3.74,90.48,False,104160.0,118720.0,8330.0,80.0,5.0,0.0015594442871305252,2025-11-13
Materials Scientists,test metals to determine conformance to specifications of mechanical strength strengthweight ratio ductility magnetic and electrical properties and resistance to abrasion corrosion heat and cold,Test quality of materials or finished products.,Test characteristics of materials or products.,"Inspecting Equipment, Structures, or Material","Test metals to determine conformance to specifications of mechanical strength, strength-weight ratio, ductility, magnetic and electrical properties, and resistance to abrasion, corrosion, heat, and cold.",materials scientists,19-2032.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.83098,4.35,80.95,True,104160.0,118720.0,8330.0,80.0,5.0,0.002922743296327549,2025-11-13
Materials Scientists,perform experiments and computer modeling to study the nature structure and physical and chemical properties of metals and their alloys and their responses to applied forces,Develop theories or models of physical phenomena.,Develop scientific or mathematical theories or models.,Thinking Creatively,"Perform experiments and computer modeling to study the nature, structure, and physical and chemical properties of metals and their alloys, and their responses to applied forces.",materials scientists,19-2032.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.6674311538461538,3.83,85.71,True,104160.0,118720.0,8330.0,80.0,5.0,0.005096473055089009,2025-11-13
Materials Scientists,prepare reports manuscripts proposals and technical manuals for use by other scientists and requestors such as sponsors and customers,Prepare scientific or technical reports or presentations.,Present research or technical information.,Documenting/Recording Information,"Prepare reports, manuscripts, proposals, and technical manuals for use by other scientists and requestors, such as sponsors and customers.",materials scientists,19-2032.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.5508907692307692,4.14,100.0,False,104160.0,118720.0,8330.0,80.0,4.717811874583056,0.1345179772886577,2025-11-13
Chemists,study effects of various methods of processing preserving or packaging on composition or properties of foods,Research methods to improve food products.,Research technology designs or applications.,Getting Information,"Study effects of various methods of processing, preserving, or packaging on composition or properties of foods.",chemists,19-2031.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.919492435897436,3.855,89.64666666666666,True,84150.0,77270.0,83250.0,740.0,5.0,0.0018878881469148318,2025-11-13
Chemists,analyze organic or inorganic compounds to determine chemical or physical properties composition structure relationships or reactions using chromatography spectroscopy or spectrophotometry techniques,Analyze chemical compounds or substances.,Analyze biological or chemical substances or related data.,Analyzing Data or Information,"Analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",chemists,19-2031.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",1.0809226923076922,4.07,89.48,True,84150.0,77270.0,83250.0,740.0,4.367208672086721,0.11838541308969802,2025-11-13
Chemists,confer with scientists or engineers to conduct analyses of research projects interpret test results or develop nonstandard tests,Collaborate on research activities with scientists or technical specialists.,"Assist scientists, scholars, or technical specialists with projects or research.","Communicating with Supervisors, Peers, or Subordinates","Confer with scientists or engineers to conduct analyses of research projects, interpret test results, or develop nonstandard tests.",chemists,19-2031.00,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",0.9322988461538462,3.8,95.67,False,84150.0,77270.0,83250.0,740.0,5.0,0.002739282596419494,2025-11-13
Economists,study economic and statistical data in area of specialization such as finance labor or agriculture,Review professional literature to maintain professional knowledge.,Maintain current knowledge in area of expertise.,Updating and Using Relevant Knowledge,"Study economic and statistical data in area of specialization, such as finance, labor, or agriculture.",economists,19-3011.00,Economists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",2.346009615384616,4.61,100.0,False,115440.0,115440.0,10255.0,90.0,5.0,0.011467820203328392,2025-11-13
Environmental Economists,develop economic models forecasts or scenarios to predict future economic and environmental outcomes,Develop mathematical models of environmental conditions.,Develop scientific or mathematical theories or models.,Thinking Creatively,"Develop economic models, forecasts, or scenarios to predict future economic and environmental outcomes.",environmental economists,19-3011.01,Economists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.328241923076923,3.85,100.0,False,115440.0,115440.0,5625.0,50.0,5.0,0.0045444524073671826,2025-11-13
Atmospheric and Space Scientists,conduct meteorological research into the processes or determinants of atmospheric phenomena weather or climate,Conduct climatological research.,Research issues related to earth sciences.,Getting Information,"Conduct meteorological research into the processes or determinants of atmospheric phenomena, weather, or climate.",atmospheric and space scientists,19-2021.00,Atmospheric and Space Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",1.7042784615384616,4.33,90.0,False,97450.0,59640.0,8780.0,97.0,4.847138063968439,0.0009259200454837519,2025-11-13
Survey Researchers,prepare and present summaries and analyses of survey data including tables graphs and fact sheets that describe survey techniques and results,Prepare scientific or technical reports or presentations.,Present research or technical information.,Documenting/Recording Information,"Prepare and present summaries and analyses of survey data, including tables, graphs, and fact sheets that describe survey techniques and results.",survey researchers,19-3022.00,Survey Researchers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.4821184615384616,4.54,100.0,False,63380.0,50150.0,7720.0,40.0,5.0,0.05655180704170333,2025-11-13
Industrial-Organizational Psychologists,study consumers reactions to new products and package designs and to advertising efforts using surveys and tests,"Collect information from people through observation, interviews, or surveys.",Collect information about patients or clients.,Getting Information,"Study consumers' reactions to new products and package designs, and to advertising efforts, using surveys and tests.",industrialorganizational psychologists,19-3032.00,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.1054180769230769,2.62,50.0,False,109840.0,109840.0,1050.0,12.0,5.0,0.01352563686021503,2025-11-13
Industrial-Organizational Psychologists,write articles white papers and reports to share research findings and educate others,Prepare scientific or technical reports or presentations.,Present research or technical information.,Documenting/Recording Information,"Write articles, white papers, and reports to share research findings and educate others.",industrialorganizational psychologists,19-3032.00,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.4624937606837607,3.8588888888888886,92.94888888888887,False,109840.0,109840.0,1050.0,12.0,3.4788732394366195,0.008235448011276871,2025-11-13
Industrial-Organizational Psychologists,coach senior executives and managers on leadership and performance,Counsel clients on mental health or personal achievement.,Counsel others about personal matters.,Provide Consultation and Advice to Others,Coach senior executives and managers on leadership and performance.,industrialorganizational psychologists,19-3032.00,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.6586153846153846,4.12,100.0,False,109840.0,109840.0,1050.0,12.0,4.368983957219252,0.009746526794565929,2025-11-13
Industrial-Organizational Psychologists,develop interview techniques rating scales and psychological tests used to assess skills abilities and interests for the purpose of employee selection placement and promotion,Develop methods of social or economic research.,Develop research plans or methodologies.,Thinking Creatively,"Develop interview techniques, rating scales, and psychological tests used to assess skills, abilities, and interests for the purpose of employee selection, placement, and promotion.",industrialorganizational psychologists,19-3032.00,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.4624937606837607,3.8588888888888886,92.94888888888887,False,109840.0,109840.0,1050.0,12.0,5.0,0.0037036801819350074,2025-11-13
Industrial-Organizational Psychologists,counsel workers about job and careerrelated issues,Counsel clients on mental health or personal achievement.,Counsel others about personal matters.,Provide Consultation and Advice to Others,Counsel workers about job and career-related issues.,industrialorganizational psychologists,19-3032.00,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.2753953846153846,3.04,88.46,False,109840.0,109840.0,1050.0,12.0,5.0,0.010284280992088762,2025-11-13
Counseling Psychologists,advise clients on how they could be helped by counseling,Counsel clients on mental health or personal achievement.,Counsel others about personal matters.,Provide Consultation and Advice to Others,Advise clients on how they could be helped by counseling.,counseling psychologists,19-3031.03,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",1.767384615384615,3.92,100.0,False,95830.0,88990.0,36095.0,1000.0,3.257425742574257,0.013166908200387014,2025-11-13
Counseling Psychologists,collect information about individuals or clients using interviews case histories observational techniques and other assessment methods,"Collect information from people through observation, interviews, or surveys.",Collect information about patients or clients.,Getting Information,"Collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",counseling psychologists,19-3031.03,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",2.3455,4.39,100.0,False,95830.0,88990.0,36095.0,1000.0,5.0,0.006625208736220403,2025-11-13
Counseling Psychologists,analyze data such as interview notes test results and reference manuals to identify symptoms and to diagnose the nature of clients problems,Diagnose neural or psychological disorders.,Diagnose health conditions or disorders.,Making Decisions and Solving Problems,"Analyze data such as interview notes, test results, and reference manuals to identify symptoms and to diagnose the nature of clients' problems.",counseling psychologists,19-3031.03,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",1.9436385256410256,4.045,97.33333333333331,False,95830.0,88990.0,36095.0,1000.0,5.0,0.006221024538414769,2025-11-13
Clinical Psychologists,counsel individuals and groups regarding problems such as stress substance abuse and family situations to modify behavior or to improve personal social and vocational adjustment,Counsel clients on mental health or personal achievement.,Counsel others about personal matters.,Provide Consultation and Advice to Others,"Counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",clinical psychologists,19-3031.02,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.8670089615384615,3.846,93.6,False,95830.0,88990.0,36095.0,1000.0,3.7964547514172473,0.006087935020477065,2025-11-13
Clinical Psychologists,discuss the treatment of problems with clients,Confer with clients to exchange information.,Confer with clients to determine needs or order specifications.,"Communicating with Supervisors, Peers, or Subordinates",Discuss the treatment of problems with clients.,clinical psychologists,19-3031.02,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.8670089615384615,3.846,93.6,False,95830.0,88990.0,36095.0,1000.0,2.682847896440129,0.07586812415039004,2025-11-13
Clinical Psychologists,provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases,Advise others on healthcare matters.,Advise others on healthcare or wellness issues.,Provide Consultation and Advice to Others,Provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,clinical psychologists,19-3031.02,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.8670089615384615,3.846,93.6,False,95830.0,88990.0,36095.0,1000.0,5.0,0.0009746526794565677,2025-11-13
Clinical Psychologists,interact with clients to assist them in gaining insight defining goals and planning action to achieve effective personal social educational and vocational development and adjustment,Counsel clients on mental health or personal achievement.,Counsel others about personal matters.,Provide Consultation and Advice to Others,"Interact with clients to assist them in gaining insight, defining goals, and planning action to achieve effective personal, social, educational, and vocational development and adjustment.",clinical psychologists,19-3031.02,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.8670089615384615,3.846,93.6,False,95830.0,88990.0,36095.0,1000.0,3.4607142857142854,0.1364253013082474,2025-11-13
Clinical Psychologists,identify psychological emotional or behavioral issues and diagnose disorders using information obtained from interviews tests records and reference materials,Diagnose neural or psychological disorders.,Diagnose health conditions or disorders.,Making Decisions and Solving Problems,"Identify psychological, emotional, or behavioral issues and diagnose disorders, using information obtained from interviews, tests, records, and reference materials.",clinical psychologists,19-3031.02,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.8670089615384615,3.846,93.6,False,95830.0,88990.0,36095.0,1000.0,5.0,0.002170452662766221,2025-11-13
Clinical Psychologists,provide occupational educational and other information to individuals so that they can make educational and vocational plans,Counsel clients on mental health or personal achievement.,Counsel others about personal matters.,Provide Consultation and Advice to Others,"Provide occupational, educational, and other information to individuals so that they can make educational and vocational plans.",clinical psychologists,19-3031.02,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.8670089615384615,3.846,93.6,False,95830.0,88990.0,36095.0,1000.0,4.128805620608899,0.04068214478262364,2025-11-13
School Psychologists,collect and analyze data to evaluate the effectiveness of academic programs and other services such as behavioral management systems,Conduct scientific research of organizational behavior or processes.,"Research organizational behavior, processes, or performance.",Getting Information,"Collect and analyze data to evaluate the effectiveness of academic programs and other services, such as behavioral management systems.",school psychologists,19-3031.01,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",1.275525,4.23,93.01,False,86930.0,75870.0,63830.0,720.0,5.0,0.015507289373124998,2025-11-13
Survey Researchers,review classify and record survey data in preparation for computer analysis,Record research or operational data.,Maintain operational records.,Documenting/Recording Information,"Review, classify, and record survey data in preparation for computer analysis.",survey researchers,19-3022.00,Survey Researchers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.2898876923076923,3.92,96.15,False,63380.0,50150.0,7720.0,40.0,4.886094796922823,1.115596968342669,2025-11-13
Survey Researchers,review classify and record survey data in preparation for computer analysis,Classify organisms based on their characteristics or behavior.,Research biological or ecological phenomena.,Getting Information,"Review, classify, and record survey data in preparation for computer analysis.",survey researchers,19-3022.00,Survey Researchers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.2898876923076923,3.92,96.15,False,63380.0,50150.0,7720.0,40.0,4.886094796922823,1.115596968342669,2025-11-13
Survey Researchers,analyze data from surveys old records or case studies using statistical software,Conduct research on social issues.,Research historical or social issues.,Getting Information,"Analyze data from surveys, old records, or case studies, using statistical software.",survey researchers,19-3022.00,Survey Researchers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.3532307692307692,3.88,100.0,False,63380.0,50150.0,7720.0,40.0,5.0,0.029819683050675432,2025-11-13
Survey Researchers,conduct research to gather information about survey topics,"Collect information from people through observation, interviews, or surveys.",Collect information about patients or clients.,Getting Information,Conduct research to gather information about survey topics.,survey researchers,19-3022.00,Survey Researchers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.5343988461538461,4.19,100.0,False,63380.0,50150.0,7720.0,40.0,4.675603217158178,0.07777900864509564,2025-11-13
Survey Researchers,conduct surveys and collect data using methods such as interviews questionnaires focus groups market analysis surveys public opinion polls literature reviews and file reviews,"Collect information from people through observation, interviews, or surveys.",Collect information about patients or clients.,Getting Information,"Conduct surveys and collect data, using methods such as interviews, questionnaires, focus groups, market analysis surveys, public opinion polls, literature reviews, and file reviews.",survey researchers,19-3022.00,Survey Researchers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",1.2028523076923077,4.77,100.0,False,63380.0,50150.0,7720.0,40.0,5.0,0.025799819781025975,2025-11-13
Atmospheric and Space Scientists,gather data from sources such as surface or upper air stations satellites weather bureaus or radar for use in meteorological reports or forecasts,Collect environmental data or samples.,Collect environmental or biological samples.,Handling and Moving Objects,"Gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",atmospheric and space scientists,19-2021.00,Atmospheric and Space Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",2.8063269230769228,4.05,95.0,False,97450.0,59640.0,8780.0,97.0,5.0,0.006349622218314955,2025-11-13
Physicists,design computer simulations to model physical data so that it can be better understood,Develop theories or models of physical phenomena.,Develop scientific or mathematical theories or models.,Thinking Creatively,Design computer simulations to model physical data so that it can be better understood.,physicists,19-2012.00,Astronomers and Physicists,Physical Scientists,"Life, Physical, and Social Science Occupations",1.612258076923077,4.0,87.41,False,166290.0,133900.0,21340.0,60.0,5.0,0.004955190797163376,2025-11-13
Industrial-Organizational Psychologists,provide advice on best practices and implementation for selection,Advise others on business or operational matters.,Advise others on business or operational matters.,Provide Consultation and Advice to Others,Provide advice on best practices and implementation for selection.,industrialorganizational psychologists,19-3032.00,Psychologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",0.6142430769230769,4.72,100.0,False,109840.0,109840.0,1050.0,12.0,5.0,0.004775798129337249,2025-11-13
Bioinformatics Scientists,test new and updated bioinformatics tools and software,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,Test new and updated bioinformatics tools and software.,bioinformatics scientists,19-1029.01,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.1798011538461538,2.78,81.12,False,93330.0,89860.0,25578.0,874.0,5.0,0.006605546160249099,2025-11-13
Bioinformatics Scientists,consult with researchers to analyze problems recommend technologybased solutions or determine computational strategies,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,"Consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",bioinformatics scientists,19-1029.01,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.9093546153846154,4.22,99.61,False,93330.0,89860.0,25578.0,874.0,5.0,0.0023412287846487465,2025-11-13
Bioinformatics Scientists,provide statistical and computational tools for biologically based activities such as genetic analysis measurement of gene expression and gene function determination,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,"Provide statistical and computational tools for biologically based activities such as genetic analysis, measurement of gene expression, and gene function determination.",bioinformatics scientists,19-1029.01,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.4799366923076923,3.543333333333333,79.176,False,93330.0,89860.0,25578.0,874.0,5.0,0.016859909482425505,2025-11-13
Bioinformatics Scientists,develop data models and databases,Develop technical or scientific databases.,Design databases.,Thinking Creatively,Develop data models and databases.,bioinformatics scientists,19-1029.01,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.3687534615384615,3.83,95.55,False,93330.0,89860.0,25578.0,874.0,5.0,0.011055019459579282,2025-11-13
Bioinformatics Scientists,develop new software applications or customize existing applications to meet specific scientific project needs,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,Develop new software applications or customize existing applications to meet specific scientific project needs.,bioinformatics scientists,19-1029.01,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.7579196153846153,4.3,84.9,False,93330.0,89860.0,25578.0,874.0,4.630903490759755,0.5860191736050917,2025-11-13
Bioinformatics Scientists,create or modify webbased bioinformatics tools,Develop software or applications for scientific or technical use.,Design computer or information systems or applications.,Thinking Creatively,Create or modify web-based bioinformatics tools.,bioinformatics scientists,19-1029.01,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.3011707692307692,3.38,77.72,False,93330.0,89860.0,25578.0,874.0,5.0,0.0020467706268588086,2025-11-13
Zoologists and Wildlife Biologists,analyze characteristics of animals to identify and classify them,Examine characteristics or behavior of living organisms.,Research biological or ecological phenomena.,Getting Information,Analyze characteristics of animals to identify and classify them.,zoologists and wildlife biologists,19-1023.00,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",0.4865276923076923,3.49,90.43,False,72860.0,69990.0,16920.0,350.0,4.816798539257457,0.10615606479825042,2025-11-13
Microbiologists,conduct chemical analyses of substances such as acids alcohols and enzymes,Analyze chemical compounds or substances.,Analyze biological or chemical substances or related data.,Analyzing Data or Information,"Conduct chemical analyses of substances such as acids, alcohols, and enzymes.",microbiologists,19-1022.00,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",1.2458226923076925,3.33,81.82,True,87330.0,67780.0,19760.0,140.0,5.0,0.0033859152220471365,2025-11-13
