title,task_normalized,dwa_title,iwa_title,gwa_title,task,title_normalized,soc_code_2010,broad_occ,minor_occ_category,major_occ_category,physical,auto_aug_mean,pct_normalized,date,freq_mean,importance,relevance,a_med_nat_2024,a_med_al_2024,a_med_ak_2024,a_med_az_2024,a_med_ar_2024,a_med_ca_2024,a_med_co_2024,a_med_ct_2024,a_med_de_2024,a_med_dc_2024,a_med_fl_2024,a_med_ga_2024,a_med_hi_2024,a_med_id_2024,a_med_il_2024,a_med_in_2024,a_med_ia_2024,a_med_ks_2024,a_med_ky_2024,a_med_la_2024,a_med_me_2024,a_med_md_2024,a_med_ma_2024,a_med_mi_2024,a_med_mn_2024,a_med_ms_2024,a_med_mo_2024,a_med_mt_2024,a_med_ne_2024,a_med_nv_2024,a_med_nh_2024,a_med_nj_2024,a_med_nm_2024,a_med_ny_2024,a_med_nc_2024,a_med_nd_2024,a_med_oh_2024,a_med_ok_2024,a_med_or_2024,a_med_pa_2024,a_med_ri_2024,a_med_sc_2024,a_med_sd_2024,a_med_tn_2024,a_med_tx_2024,a_med_ut_2024,a_med_vt_2024,a_med_va_2024,a_med_wa_2024,a_med_wv_2024,a_med_wi_2024,a_med_wy_2024,a_med_gu_2024,a_med_pr_2024,a_med_vi_2024,emp_tot_nat_2024,emp_tot_al_2024,emp_tot_ak_2024,emp_tot_az_2024,emp_tot_ar_2024,emp_tot_ca_2024,emp_tot_co_2024,emp_tot_ct_2024,emp_tot_de_2024,emp_tot_dc_2024,emp_tot_fl_2024,emp_tot_ga_2024,emp_tot_hi_2024,emp_tot_id_2024,emp_tot_il_2024,emp_tot_in_2024,emp_tot_ia_2024,emp_tot_ks_2024,emp_tot_ky_2024,emp_tot_la_2024,emp_tot_me_2024,emp_tot_md_2024,emp_tot_ma_2024,emp_tot_mi_2024,emp_tot_mn_2024,emp_tot_ms_2024,emp_tot_mo_2024,emp_tot_mt_2024,emp_tot_ne_2024,emp_tot_nv_2024,emp_tot_nh_2024,emp_tot_nj_2024,emp_tot_nm_2024,emp_tot_ny_2024,emp_tot_nc_2024,emp_tot_nd_2024,emp_tot_oh_2024,emp_tot_ok_2024,emp_tot_or_2024,emp_tot_pa_2024,emp_tot_ri_2024,emp_tot_sc_2024,emp_tot_sd_2024,emp_tot_tn_2024,emp_tot_tx_2024,emp_tot_ut_2024,emp_tot_vt_2024,emp_tot_va_2024,emp_tot_wa_2024,emp_tot_wv_2024,emp_tot_wi_2024,emp_tot_wy_2024,emp_tot_gu_2024,emp_tot_pr_2024,emp_tot_vi_2024
"Philosophy and Religion Teachers, Postsecondary",select and obtain materials and supplies such as textbooks,Select educational materials or equipment.,Select materials or equipment for operations or projects.,Making Decisions and Solving Problems,Select and obtain materials and supplies such as textbooks.,philosophy and religion teachers postsecondary,25-1126.00,"Arts, Communications, History, and Humanities Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,True,5.0,0.0001781034894814,2025-08-11,0.265456923076923,3.84,91.64,78050.0,58660.0,78050.0,80180.0,73940.0,103210.0,70330.0,81700.0,78050.0,77370.0,54690.0,68050.0,78050.0,61760.0,77290.0,77030.0,75550.0,62310.0,77120.0,73020.0,90280.0,72890.0,82880.0,76590.0,77030.0,73720.0,72740.0,78050.0,75450.0,78050.0,86520.0,77600.0,78050.0,95400.0,78910.0,78050.0,63950.0,62440.0,79270.0,76590.0,79810.0,75540.0,40340.0,67050.0,79790.0,87240.0,78490.0,83570.0,78200.0,78050.0,77090.0,78050.0,78050.0,78050.0,78050.0,20840.0,210.0,43.0,490.0,120.0,1640.0,490.0,330.0,64.0,310.0,590.0,290.0,250.0,80.0,1270.0,630.0,320.0,120.0,340.0,90.0,70.0,550.0,970.0,500.0,470.0,90.0,380.0,68.0,80.0,205.0,140.0,930.0,116.0,1850.0,670.0,57.0,750.0,150.0,290.0,1250.0,130.0,260.0,90.0,540.0,1560.0,70.0,90.0,580.0,350.0,94.0,280.0,37.0,8.0,126.0,5.0
"Philosophy and Religion Teachers, Postsecondary",select and obtain materials and supplies such as textbooks,Order instructional or library materials or equipment.,Purchase goods or services.,Monitoring and Controlling Resources,Select and obtain materials and supplies such as textbooks.,philosophy and religion teachers postsecondary,25-1126.00,"Arts, Communications, History, and Humanities Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,True,5.0,0.0001781034894814,2025-08-11,0.265456923076923,3.84,91.64,78050.0,58660.0,78050.0,80180.0,73940.0,103210.0,70330.0,81700.0,78050.0,77370.0,54690.0,68050.0,78050.0,61760.0,77290.0,77030.0,75550.0,62310.0,77120.0,73020.0,90280.0,72890.0,82880.0,76590.0,77030.0,73720.0,72740.0,78050.0,75450.0,78050.0,86520.0,77600.0,78050.0,95400.0,78910.0,78050.0,63950.0,62440.0,79270.0,76590.0,79810.0,75540.0,40340.0,67050.0,79790.0,87240.0,78490.0,83570.0,78200.0,78050.0,77090.0,78050.0,78050.0,78050.0,78050.0,20840.0,210.0,43.0,490.0,120.0,1640.0,490.0,330.0,64.0,310.0,590.0,290.0,250.0,80.0,1270.0,630.0,320.0,120.0,340.0,90.0,70.0,550.0,970.0,500.0,470.0,90.0,380.0,68.0,80.0,205.0,140.0,930.0,116.0,1850.0,670.0,57.0,750.0,150.0,290.0,1250.0,130.0,260.0,90.0,540.0,1560.0,70.0,90.0,580.0,350.0,94.0,280.0,37.0,8.0,126.0,5.0
"Philosophy and Religion Teachers, Postsecondary",participate in student recruitment registration and placement activities,Promote educational institutions or programs.,"Promote products, services, or programs.",Selling or Influencing Others,"Participate in student recruitment, registration, and placement activities.",philosophy and religion teachers postsecondary,25-1126.00,"Arts, Communications, History, and Humanities Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0001650076446666,2025-08-11,0.2903265384615385,3.37,86.0,78050.0,58660.0,78050.0,80180.0,73940.0,103210.0,70330.0,81700.0,78050.0,77370.0,54690.0,68050.0,78050.0,61760.0,77290.0,77030.0,75550.0,62310.0,77120.0,73020.0,90280.0,72890.0,82880.0,76590.0,77030.0,73720.0,72740.0,78050.0,75450.0,78050.0,86520.0,77600.0,78050.0,95400.0,78910.0,78050.0,63950.0,62440.0,79270.0,76590.0,79810.0,75540.0,40340.0,67050.0,79790.0,87240.0,78490.0,83570.0,78200.0,78050.0,77090.0,78050.0,78050.0,78050.0,78050.0,20840.0,210.0,43.0,490.0,120.0,1640.0,490.0,330.0,64.0,310.0,590.0,290.0,250.0,80.0,1270.0,630.0,320.0,120.0,340.0,90.0,70.0,550.0,970.0,500.0,470.0,90.0,380.0,68.0,80.0,205.0,140.0,930.0,116.0,1850.0,670.0,57.0,750.0,150.0,290.0,1250.0,130.0,260.0,90.0,540.0,1560.0,70.0,90.0,580.0,350.0,94.0,280.0,37.0,8.0,126.0,5.0
"Philosophy and Religion Teachers, Postsecondary",participate in student recruitment registration and placement activities,Perform student enrollment or registration activities.,Perform administrative or clerical activities.,Performing Administrative Activities,"Participate in student recruitment, registration, and placement activities.",philosophy and religion teachers postsecondary,25-1126.00,"Arts, Communications, History, and Humanities Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0001650076446666,2025-08-11,0.2903265384615385,3.37,86.0,78050.0,58660.0,78050.0,80180.0,73940.0,103210.0,70330.0,81700.0,78050.0,77370.0,54690.0,68050.0,78050.0,61760.0,77290.0,77030.0,75550.0,62310.0,77120.0,73020.0,90280.0,72890.0,82880.0,76590.0,77030.0,73720.0,72740.0,78050.0,75450.0,78050.0,86520.0,77600.0,78050.0,95400.0,78910.0,78050.0,63950.0,62440.0,79270.0,76590.0,79810.0,75540.0,40340.0,67050.0,79790.0,87240.0,78490.0,83570.0,78200.0,78050.0,77090.0,78050.0,78050.0,78050.0,78050.0,20840.0,210.0,43.0,490.0,120.0,1640.0,490.0,330.0,64.0,310.0,590.0,290.0,250.0,80.0,1270.0,630.0,320.0,120.0,340.0,90.0,70.0,550.0,970.0,500.0,470.0,90.0,380.0,68.0,80.0,205.0,140.0,930.0,116.0,1850.0,670.0,57.0,750.0,150.0,290.0,1250.0,130.0,260.0,90.0,540.0,1560.0,70.0,90.0,580.0,350.0,94.0,280.0,37.0,8.0,126.0,5.0
"Philosophy and Religion Teachers, Postsecondary",advise students on academic and vocational curricula and on career issues,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Advise students on academic and vocational curricula and on career issues.,philosophy and religion teachers postsecondary,25-1126.00,"Arts, Communications, History, and Humanities Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.5,0.0003412490687135,2025-08-11,0.4198923076923077,3.89,85.76,78050.0,58660.0,78050.0,80180.0,73940.0,103210.0,70330.0,81700.0,78050.0,77370.0,54690.0,68050.0,78050.0,61760.0,77290.0,77030.0,75550.0,62310.0,77120.0,73020.0,90280.0,72890.0,82880.0,76590.0,77030.0,73720.0,72740.0,78050.0,75450.0,78050.0,86520.0,77600.0,78050.0,95400.0,78910.0,78050.0,63950.0,62440.0,79270.0,76590.0,79810.0,75540.0,40340.0,67050.0,79790.0,87240.0,78490.0,83570.0,78200.0,78050.0,77090.0,78050.0,78050.0,78050.0,78050.0,20840.0,210.0,43.0,490.0,120.0,1640.0,490.0,330.0,64.0,310.0,590.0,290.0,250.0,80.0,1270.0,630.0,320.0,120.0,340.0,90.0,70.0,550.0,970.0,500.0,470.0,90.0,380.0,68.0,80.0,205.0,140.0,930.0,116.0,1850.0,670.0,57.0,750.0,150.0,290.0,1250.0,130.0,260.0,90.0,540.0,1560.0,70.0,90.0,580.0,350.0,94.0,280.0,37.0,8.0,126.0,5.0
"Home Economics Teachers, Postsecondary",advise students on academic and vocational curricula and on career issues,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Advise students on academic and vocational curricula and on career issues.,home economics teachers postsecondary,25-1192.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.5,0.0003412490687135,2025-08-11,0.4669107211538462,3.8878125,94.2121875,77280.0,77280.0,77280.0,77280.0,77280.0,134060.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,79460.0,65220.0,76330.0,77280.0,65360.0,81030.0,77280.0,77280.0,77280.0,80130.0,77280.0,79950.0,65580.0,77280.0,77280.0,77280.0,77280.0,51260.0,77280.0,77280.0,79090.0,77280.0,77280.0,79840.0,73020.0,64620.0,77280.0,70730.0,77280.0,77280.0,77280.0,74790.0,77280.0,68050.0,65200.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,2630.0,35.0,5.0,54.0,22.0,320.0,49.0,28.0,8.0,12.0,166.0,82.0,11.0,14.0,140.0,110.0,40.0,24.0,100.0,40.0,11.0,47.0,62.0,50.0,49.0,80.0,100.0,9.0,17.0,26.0,12.0,40.0,15.0,162.0,220.0,7.0,140.0,60.0,40.0,170.0,8.0,60.0,8.0,55.0,235.0,180.0,5.0,100.0,70.0,12.0,50.0,5.0,1.0,16.0,1.0
"Philosophy and Religion Teachers, Postsecondary",write articles and books,"Write articles, books or other original materials in area of expertise.",Write material for artistic or commercial purposes.,Documenting/Recording Information,Write articles and books.,philosophy and religion teachers postsecondary,25-1126.00,"Arts, Communications, History, and Humanities Teachers, Postsecondary",Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0016029314053333,2025-08-11,0.4210142307692307,4.13,82.95,78050.0,58660.0,78050.0,80180.0,73940.0,103210.0,70330.0,81700.0,78050.0,77370.0,54690.0,68050.0,78050.0,61760.0,77290.0,77030.0,75550.0,62310.0,77120.0,73020.0,90280.0,72890.0,82880.0,76590.0,77030.0,73720.0,72740.0,78050.0,75450.0,78050.0,86520.0,77600.0,78050.0,95400.0,78910.0,78050.0,63950.0,62440.0,79270.0,76590.0,79810.0,75540.0,40340.0,67050.0,79790.0,87240.0,78490.0,83570.0,78200.0,78050.0,77090.0,78050.0,78050.0,78050.0,78050.0,20840.0,210.0,43.0,490.0,120.0,1640.0,490.0,330.0,64.0,310.0,590.0,290.0,250.0,80.0,1270.0,630.0,320.0,120.0,340.0,90.0,70.0,550.0,970.0,500.0,470.0,90.0,380.0,68.0,80.0,205.0,140.0,930.0,116.0,1850.0,670.0,57.0,750.0,150.0,290.0,1250.0,130.0,260.0,90.0,540.0,1560.0,70.0,90.0,580.0,350.0,94.0,280.0,37.0,8.0,126.0,5.0
Graduate Teaching Assistants,evaluate and grade examinations assignments or papers and record grades,Evaluate student work.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Evaluate and grade examinations, assignments, or papers and record grades.",graduate teaching assistants,25-1191.00,Teaching Assistants,Other Educational Instruction and Library Occupations,Educational Instruction and Library Occupations,False,3.945054945054945,0.0106194205603335,2025-08-11,0.4024615384615384,4.57,93.53,44930.0,21750.0,24400.0,39570.0,26890.0,50330.0,35940.0,62880.0,44930.0,39510.0,31100.0,37730.0,36360.0,39160.0,36120.0,38430.0,40450.0,43950.0,47680.0,23700.0,44450.0,56140.0,47000.0,38450.0,50260.0,18670.0,38100.0,29160.0,48180.0,31160.0,45280.0,61560.0,46330.0,47400.0,41180.0,50570.0,75610.0,38650.0,43320.0,38290.0,44390.0,30520.0,30450.0,30000.0,46440.0,30010.0,46370.0,49420.0,48080.0,34630.0,46050.0,44930.0,44930.0,37460.0,44930.0,155010.0,2089.0,370.0,6630.0,2720.0,26370.0,580.0,3800.0,190.0,110.0,3120.0,2230.0,270.0,780.0,11860.0,890.0,360.0,420.0,1010.0,300.0,110.0,5600.0,3390.0,18240.0,530.0,780.0,2914.0,430.0,480.0,1060.0,170.0,3140.0,330.0,14290.0,1850.0,100.0,1650.0,1640.0,640.0,3370.0,160.0,830.0,530.0,320.0,13960.0,2090.0,80.0,1660.0,1220.0,40.0,3790.0,278.0,62.0,1480.0,34.0
Graduate Teaching Assistants,develop teaching materials such as syllabi visual aids answer keys supplementary notes or course web sites,Create technology-based learning materials.,Prepare informational or instructional materials.,Documenting/Recording Information,"Develop teaching materials, such as syllabi, visual aids, answer keys, supplementary notes, or course Web sites.",graduate teaching assistants,25-1191.00,Teaching Assistants,Other Educational Instruction and Library Occupations,Educational Instruction and Library Occupations,False,4.7238493723849375,0.0490897742883346,2025-08-11,0.4617907692307692,4.18,90.19,44930.0,21750.0,24400.0,39570.0,26890.0,50330.0,35940.0,62880.0,44930.0,39510.0,31100.0,37730.0,36360.0,39160.0,36120.0,38430.0,40450.0,43950.0,47680.0,23700.0,44450.0,56140.0,47000.0,38450.0,50260.0,18670.0,38100.0,29160.0,48180.0,31160.0,45280.0,61560.0,46330.0,47400.0,41180.0,50570.0,75610.0,38650.0,43320.0,38290.0,44390.0,30520.0,30450.0,30000.0,46440.0,30010.0,46370.0,49420.0,48080.0,34630.0,46050.0,44930.0,44930.0,37460.0,44930.0,155010.0,2089.0,370.0,6630.0,2720.0,26370.0,580.0,3800.0,190.0,110.0,3120.0,2230.0,270.0,780.0,11860.0,890.0,360.0,420.0,1010.0,300.0,110.0,5600.0,3390.0,18240.0,530.0,780.0,2914.0,430.0,480.0,1060.0,170.0,3140.0,330.0,14290.0,1850.0,100.0,1650.0,1640.0,640.0,3370.0,160.0,830.0,530.0,320.0,13960.0,2090.0,80.0,1660.0,1220.0,40.0,3790.0,278.0,62.0,1480.0,34.0
Graduate Teaching Assistants,develop teaching materials such as syllabi visual aids answer keys supplementary notes or course web sites,Develop instructional materials.,Prepare informational or instructional materials.,Documenting/Recording Information,"Develop teaching materials, such as syllabi, visual aids, answer keys, supplementary notes, or course Web sites.",graduate teaching assistants,25-1191.00,Teaching Assistants,Other Educational Instruction and Library Occupations,Educational Instruction and Library Occupations,False,4.7238493723849375,0.0490897742883346,2025-08-11,0.4617907692307692,4.18,90.19,44930.0,21750.0,24400.0,39570.0,26890.0,50330.0,35940.0,62880.0,44930.0,39510.0,31100.0,37730.0,36360.0,39160.0,36120.0,38430.0,40450.0,43950.0,47680.0,23700.0,44450.0,56140.0,47000.0,38450.0,50260.0,18670.0,38100.0,29160.0,48180.0,31160.0,45280.0,61560.0,46330.0,47400.0,41180.0,50570.0,75610.0,38650.0,43320.0,38290.0,44390.0,30520.0,30450.0,30000.0,46440.0,30010.0,46370.0,49420.0,48080.0,34630.0,46050.0,44930.0,44930.0,37460.0,44930.0,155010.0,2089.0,370.0,6630.0,2720.0,26370.0,580.0,3800.0,190.0,110.0,3120.0,2230.0,270.0,780.0,11860.0,890.0,360.0,420.0,1010.0,300.0,110.0,5600.0,3390.0,18240.0,530.0,780.0,2914.0,430.0,480.0,1060.0,170.0,3140.0,330.0,14290.0,1850.0,100.0,1650.0,1640.0,640.0,3370.0,160.0,830.0,530.0,320.0,13960.0,2090.0,80.0,1660.0,1220.0,40.0,3790.0,278.0,62.0,1480.0,34.0
"Home Economics Teachers, Postsecondary",compile administer and grade examinations or assign this work to others,Administer tests to assess educational needs or progress.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Compile, administer, and grade examinations, or assign this work to others.",home economics teachers postsecondary,25-1192.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,True,4.513813688740803,0.0025988704035,2025-08-11,0.47290657239819,4.273823529411764,95.59970588235294,77280.0,77280.0,77280.0,77280.0,77280.0,134060.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,79460.0,65220.0,76330.0,77280.0,65360.0,81030.0,77280.0,77280.0,77280.0,80130.0,77280.0,79950.0,65580.0,77280.0,77280.0,77280.0,77280.0,51260.0,77280.0,77280.0,79090.0,77280.0,77280.0,79840.0,73020.0,64620.0,77280.0,70730.0,77280.0,77280.0,77280.0,74790.0,77280.0,68050.0,65200.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,2630.0,35.0,5.0,54.0,22.0,320.0,49.0,28.0,8.0,12.0,166.0,82.0,11.0,14.0,140.0,110.0,40.0,24.0,100.0,40.0,11.0,47.0,62.0,50.0,49.0,80.0,100.0,9.0,17.0,26.0,12.0,40.0,15.0,162.0,220.0,7.0,140.0,60.0,40.0,170.0,8.0,60.0,8.0,55.0,235.0,180.0,5.0,100.0,70.0,12.0,50.0,5.0,1.0,16.0,1.0
"Home Economics Teachers, Postsecondary",compile administer and grade examinations or assign this work to others,Prepare tests.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Compile, administer, and grade examinations, or assign this work to others.",home economics teachers postsecondary,25-1192.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,True,4.513813688740803,0.0025988704035,2025-08-11,0.47290657239819,4.273823529411764,95.59970588235294,77280.0,77280.0,77280.0,77280.0,77280.0,134060.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,79460.0,65220.0,76330.0,77280.0,65360.0,81030.0,77280.0,77280.0,77280.0,80130.0,77280.0,79950.0,65580.0,77280.0,77280.0,77280.0,77280.0,51260.0,77280.0,77280.0,79090.0,77280.0,77280.0,79840.0,73020.0,64620.0,77280.0,70730.0,77280.0,77280.0,77280.0,74790.0,77280.0,68050.0,65200.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,2630.0,35.0,5.0,54.0,22.0,320.0,49.0,28.0,8.0,12.0,166.0,82.0,11.0,14.0,140.0,110.0,40.0,24.0,100.0,40.0,11.0,47.0,62.0,50.0,49.0,80.0,100.0,9.0,17.0,26.0,12.0,40.0,15.0,162.0,220.0,7.0,140.0,60.0,40.0,170.0,8.0,60.0,8.0,55.0,235.0,180.0,5.0,100.0,70.0,12.0,50.0,5.0,1.0,16.0,1.0
"Home Economics Teachers, Postsecondary",compile administer and grade examinations or assign this work to others,Evaluate student work.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Compile, administer, and grade examinations, or assign this work to others.",home economics teachers postsecondary,25-1192.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,True,4.513813688740803,0.0025988704035,2025-08-11,0.47290657239819,4.273823529411764,95.59970588235294,77280.0,77280.0,77280.0,77280.0,77280.0,134060.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,79460.0,65220.0,76330.0,77280.0,65360.0,81030.0,77280.0,77280.0,77280.0,80130.0,77280.0,79950.0,65580.0,77280.0,77280.0,77280.0,77280.0,51260.0,77280.0,77280.0,79090.0,77280.0,77280.0,79840.0,73020.0,64620.0,77280.0,70730.0,77280.0,77280.0,77280.0,74790.0,77280.0,68050.0,65200.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,2630.0,35.0,5.0,54.0,22.0,320.0,49.0,28.0,8.0,12.0,166.0,82.0,11.0,14.0,140.0,110.0,40.0,24.0,100.0,40.0,11.0,47.0,62.0,50.0,49.0,80.0,100.0,9.0,17.0,26.0,12.0,40.0,15.0,162.0,220.0,7.0,140.0,60.0,40.0,170.0,8.0,60.0,8.0,55.0,235.0,180.0,5.0,100.0,70.0,12.0,50.0,5.0,1.0,16.0,1.0
"Home Economics Teachers, Postsecondary",compile bibliographies of specialized materials for outside reading assignments,Compile specialized bibliographies or lists of materials.,"Compile records, documentation, or other data.",Processing Information,Compile bibliographies of specialized materials for outside reading assignments.,home economics teachers postsecondary,25-1192.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,False,5.0,0.0002563511622499,2025-08-11,0.1560534276018099,3.1229411764705883,80.30882352941177,77280.0,77280.0,77280.0,77280.0,77280.0,134060.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,79460.0,65220.0,76330.0,77280.0,65360.0,81030.0,77280.0,77280.0,77280.0,80130.0,77280.0,79950.0,65580.0,77280.0,77280.0,77280.0,77280.0,51260.0,77280.0,77280.0,79090.0,77280.0,77280.0,79840.0,73020.0,64620.0,77280.0,70730.0,77280.0,77280.0,77280.0,74790.0,77280.0,68050.0,65200.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,2630.0,35.0,5.0,54.0,22.0,320.0,49.0,28.0,8.0,12.0,166.0,82.0,11.0,14.0,140.0,110.0,40.0,24.0,100.0,40.0,11.0,47.0,62.0,50.0,49.0,80.0,100.0,9.0,17.0,26.0,12.0,40.0,15.0,162.0,220.0,7.0,140.0,60.0,40.0,170.0,8.0,60.0,8.0,55.0,235.0,180.0,5.0,100.0,70.0,12.0,50.0,5.0,1.0,16.0,1.0
"Home Economics Teachers, Postsecondary",evaluate and grade students class work laboratory work projects assignments and papers,Evaluate student work.,"Assess student capabilities, needs, or performance.","Judging the Qualities of Things, Services, or People","Evaluate and grade students' class work, laboratory work, projects, assignments, and papers.",home economics teachers postsecondary,25-1192.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.8000000000000007,0.0055100767058334,2025-08-11,1.2526369230769232,4.75,97.52,77280.0,77280.0,77280.0,77280.0,77280.0,134060.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,79460.0,65220.0,76330.0,77280.0,65360.0,81030.0,77280.0,77280.0,77280.0,80130.0,77280.0,79950.0,65580.0,77280.0,77280.0,77280.0,77280.0,51260.0,77280.0,77280.0,79090.0,77280.0,77280.0,79840.0,73020.0,64620.0,77280.0,70730.0,77280.0,77280.0,77280.0,74790.0,77280.0,68050.0,65200.0,77280.0,77280.0,77280.0,77280.0,77280.0,77280.0,2630.0,35.0,5.0,54.0,22.0,320.0,49.0,28.0,8.0,12.0,166.0,82.0,11.0,14.0,140.0,110.0,40.0,24.0,100.0,40.0,11.0,47.0,62.0,50.0,49.0,80.0,100.0,9.0,17.0,26.0,12.0,40.0,15.0,162.0,220.0,7.0,140.0,60.0,40.0,170.0,8.0,60.0,8.0,55.0,235.0,180.0,5.0,100.0,70.0,12.0,50.0,5.0,1.0,16.0,1.0
"Recreation and Fitness Studies Teachers, Postsecondary",advise students on academic and vocational curricula and on career issues,Advise students on academic or career matters.,Advise others on educational or vocational matters.,Provide Consultation and Advice to Others,Advise students on academic and vocational curricula and on career issues.,recreation and fitness studies teachers postsecondary,25-1193.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,False,3.5,0.0003412490687135,2025-08-11,0.5246488461538461,4.17,89.79,75890.0,66270.0,75890.0,94660.0,61490.0,130340.0,62530.0,71180.0,75890.0,75890.0,68140.0,63260.0,75890.0,82220.0,75840.0,63960.0,64230.0,59070.0,63190.0,63510.0,64940.0,81110.0,80270.0,80310.0,77080.0,64160.0,76890.0,75890.0,82400.0,75890.0,66160.0,69550.0,75170.0,82770.0,63450.0,60130.0,61090.0,69270.0,75180.0,72390.0,75890.0,78280.0,59980.0,79410.0,75570.0,55770.0,75890.0,57930.0,66840.0,64430.0,65070.0,65460.0,75890.0,64520.0,75890.0,12680.0,150.0,26.0,90.0,190.0,1900.0,190.0,200.0,39.0,58.0,80.0,190.0,51.0,40.0,530.0,430.0,150.0,80.0,210.0,80.0,52.0,130.0,270.0,330.0,250.0,190.0,210.0,42.0,83.0,125.0,70.0,270.0,40.0,790.0,740.0,40.0,460.0,110.0,360.0,550.0,40.0,380.0,60.0,150.0,1460.0,190.0,25.0,340.0,280.0,150.0,60.0,30.0,5.0,40.0,3.0
"Recreation and Fitness Studies Teachers, Postsecondary",conduct research in a particular field of knowledge and publish findings in professional journals books or electronic media,"Write articles, books or other original materials in area of expertise.",Write material for artistic or commercial purposes.,Documenting/Recording Information,"Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",recreation and fitness studies teachers postsecondary,25-1193.00,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,Educational Instruction and Library Occupations,False,4.384742951907132,0.0043216965260173,2025-08-11,0.338675,3.95,75.41,75890.0,66270.0,75890.0,94660.0,61490.0,130340.0,62530.0,71180.0,75890.0,75890.0,68140.0,63260.0,75890.0,82220.0,75840.0,63960.0,64230.0,59070.0,63190.0,63510.0,64940.0,81110.0,80270.0,80310.0,77080.0,64160.0,76890.0,75890.0,82400.0,75890.0,66160.0,69550.0,75170.0,82770.0,63450.0,60130.0,61090.0,69270.0,75180.0,72390.0,75890.0,78280.0,59980.0,79410.0,75570.0,55770.0,75890.0,57930.0,66840.0,64430.0,65070.0,65460.0,75890.0,64520.0,75890.0,12680.0,150.0,26.0,90.0,190.0,1900.0,190.0,200.0,39.0,58.0,80.0,190.0,51.0,40.0,530.0,430.0,150.0,80.0,210.0,80.0,52.0,130.0,270.0,330.0,250.0,190.0,210.0,42.0,83.0,125.0,70.0,270.0,40.0,790.0,740.0,40.0,460.0,110.0,360.0,550.0,40.0,380.0,60.0,150.0,1460.0,190.0,25.0,340.0,280.0,150.0,60.0,30.0,5.0,40.0,3.0
